Frequency,Normalized word,Relative Frequency
1000,BANNER,2.9916248743652174e-06
1000,BAGGAGE,2.9916248743652174e-06
1000,BANDAGING,2.9916248743652174e-06
1000,BANDAGE,2.9916248743652174e-06
1000,BALD_EAGLE,2.9916248743652174e-06
1000,BALD,2.9916248743652174e-06
1000,BAKING,2.9916248743652174e-06
1000,BAKERY,2.9916248743652174e-06
1000,BASHFUL,2.9916248743652174e-06
1000,BASIN,2.9916248743652174e-06
1000,BATHE,2.9916248743652174e-06
1000,BATHING,2.9916248743652174e-06
1000,BATHTUB,2.9916248743652174e-06
1000,BATON,2.9916248743652174e-06
1000,BATTALION,2.9916248743652174e-06
1000,BATTLE-AXE,2.9916248743652174e-06
1000,BE_FRIGHTENED,2.9916248743652174e-06
1000,BEAD,2.9916248743652174e-06
1000,BEANS,2.9916248743652174e-06
1000,BEARERS,2.9916248743652174e-06
1000,BEATEN,2.9916248743652174e-06
1000,BEATING,2.9916248743652174e-06
1000,BEAUTICIAN,2.9916248743652174e-06
1000,BECAME,2.9916248743652174e-06
1000,BECOMES,2.9916248743652174e-06
1000,BAGS,2.9916248743652174e-06
1000,BADMINTON,2.9916248743652174e-06
1000,BOSSED,2.9916248743652174e-06
1000,AUGUST,2.9916248743652174e-06
1000,AWAITING,2.9916248743652174e-06
1000,AVENUE,2.9916248743652174e-06
1000,AUXILIARY,2.9916248743652174e-06
1000,AUTUMN,2.9916248743652174e-06
1000,AUTOGRAPH,2.9916248743652174e-06
1000,AUTHORITATIVE,2.9916248743652174e-06
1000,AUDITORIUM,2.9916248743652174e-06
1000,BADGES,2.9916248743652174e-06
1000,ATTRACTIONS,2.9916248743652174e-06
1000,ATTORNEYS,2.9916248743652174e-06
1000,ATTIC,2.9916248743652174e-06
1000,ATTENDING,2.9916248743652174e-06
1000,ATTENDED,2.9916248743652174e-06
1000,ATTACKED,2.9916248743652174e-06
1000,AWARDED,2.9916248743652174e-06
1000,AWE,2.9916248743652174e-06
1000,AWE-INSPIRING,2.9916248743652174e-06
1000,AWFULLY,2.9916248743652174e-06
1000,AWHILE,2.9916248743652174e-06
1000,AWKWARD,2.9916248743652174e-06
1000,AX,2.9916248743652174e-06
1000,BABIES,2.9916248743652174e-06
1000,BABYISH,2.9916248743652174e-06
1000,BACHELOR,2.9916248743652174e-06
1000,BACKCHATTING,2.9916248743652174e-06
1000,BACKWARDS,2.9916248743652174e-06
1000,BACON,2.9916248743652174e-06
1000,BAD-TEMPERED,2.9916248743652174e-06
1000,BAD_ONE,2.9916248743652174e-06
1000,BAD_TEMPER,2.9916248743652174e-06
1000,BADGE,2.9916248743652174e-06
1000,BECOMING,2.9916248743652174e-06
1000,BEE-KEEPERS,2.9916248743652174e-06
1000,BEECH,2.9916248743652174e-06
1000,BLOCKED,2.9916248743652174e-06
1000,BLUFF,2.9916248743652174e-06
1000,BLUE-COVERED,2.9916248743652174e-06
1000,BLOWING,2.9916248743652174e-06
1000,BLOUSE,2.9916248743652174e-06
1000,BLOT,2.9916248743652174e-06
1000,BLOSSOM,2.9916248743652174e-06
1000,BLIZZARD,2.9916248743652174e-06
1000,BEECHWOOD,2.9916248743652174e-06
1000,BLEW,2.9916248743652174e-06
1000,BLEED,2.9916248743652174e-06
1000,BLAZERS,2.9916248743652174e-06
1000,BLAZE,2.9916248743652174e-06
1000,BLACKENED,2.9916248743652174e-06
1000,BLACKCURRANTS,2.9916248743652174e-06
1000,BOARDER,2.9916248743652174e-06
1000,BOARDERS,2.9916248743652174e-06
1000,BODYGUARD,2.9916248743652174e-06
1000,BOISTEROUS,2.9916248743652174e-06
1000,BOLSTERS,2.9916248743652174e-06
1000,BOMBARDING,2.9916248743652174e-06
1000,BOMBS,2.9916248743652174e-06
1000,BONDED,2.9916248743652174e-06
1000,BONNET,2.9916248743652174e-06
1000,BOOKCASE,2.9916248743652174e-06
1000,BOOKLET,2.9916248743652174e-06
1000,BOOKS,2.9916248743652174e-06
1000,BOOKSTAND,2.9916248743652174e-06
1000,BOOMERANGS,2.9916248743652174e-06
1000,BORE,2.9916248743652174e-06
1000,BORED,2.9916248743652174e-06
1000,BORROWER,2.9916248743652174e-06
1000,BLACKBOARD,2.9916248743652174e-06
1000,BITCHY,2.9916248743652174e-06
1000,BITCH,2.9916248743652174e-06
1000,BENEFICIAL,2.9916248743652174e-06
1000,BEEN,2.9916248743652174e-06
1000,BEET,2.9916248743652174e-06
1000,BEFOREHAND,2.9916248743652174e-06
1000,BEGAN,2.9916248743652174e-06
1000,BEGGAR,2.9916248743652174e-06
1000,BEGGED,2.9916248743652174e-06
1000,BEGINS,2.9916248743652174e-06
1000,BEGUN,2.9916248743652174e-06
1000,BEHAVIOUR,2.9916248743652174e-06
1000,BELIEVED,2.9916248743652174e-06
1000,BELLIGERENT,2.9916248743652174e-06
1000,BELTS,2.9916248743652174e-06
1000,BENEDICTION,2.9916248743652174e-06
1000,BENEFICENT,2.9916248743652174e-06
1000,BENEFITS,2.9916248743652174e-06
1000,BISCUITS,2.9916248743652174e-06
1000,BENT,2.9916248743652174e-06
1000,BEREAVEMENT,2.9916248743652174e-06
1000,BERETS,2.9916248743652174e-06
1000,BERRIES,2.9916248743652174e-06
1000,BICKERING,2.9916248743652174e-06
1000,BICYCLES,2.9916248743652174e-06
1000,BIG-HEAD,2.9916248743652174e-06
1000,BIG-HEADED,2.9916248743652174e-06
1000,BIGGER,2.9916248743652174e-06
1000,BIGGEST,2.9916248743652174e-06
1000,BINGLEY,2.9916248743652174e-06
1000,BIRDS,2.9916248743652174e-06
1000,BIRTHMARK,2.9916248743652174e-06
1000,BISCUIT,2.9916248743652174e-06
1000,EXHIBITIONIST,2.9916248743652174e-06
1000,EXHIBITS,2.9916248743652174e-06
1000,EXHILARATING,2.9916248743652174e-06
1000,MEANS,2.9916248743652174e-06
1000,MEMBERS,2.9916248743652174e-06
1000,MELON,2.9916248743652174e-06
1000,MELANCHOLY,2.9916248743652174e-06
1000,MEGABYTES,2.9916248743652174e-06
1000,MEASURED,2.9916248743652174e-06
1000,MEANT,2.9916248743652174e-06
1000,MEADOW,2.9916248743652174e-06
1000,MATES,2.9916248743652174e-06
1000,MAYPOLE,2.9916248743652174e-06
1000,MAUDLIN,2.9916248743652174e-06
1000,MATTRESS,2.9916248743652174e-06
1000,MATS,2.9916248743652174e-06
1000,MATRIX,2.9916248743652174e-06
1000,MATHS,2.9916248743652174e-06
1000,MEMORABLE,2.9916248743652174e-06
1000,MEMORANDUM,2.9916248743652174e-06
1000,MEMORIES,2.9916248743652174e-06
1000,MEN,2.9916248743652174e-06
1000,MENDED,2.9916248743652174e-06
1000,MENTIONED,2.9916248743652174e-06
1000,MERCENARY,2.9916248743652174e-06
1000,MERCHANDISE,2.9916248743652174e-06
1000,MERCHANTMEN,2.9916248743652174e-06
1000,MERRY,2.9916248743652174e-06
1000,MESSED,2.9916248743652174e-06
1000,MET,2.9916248743652174e-06
1000,METEOROLOGICAL,2.9916248743652174e-06
1000,METHS-POWERED,2.9916248743652174e-06
1000,MICE,2.9916248743652174e-06
1000,MICROMETERS,2.9916248743652174e-06
1000,MICROSCOPIC,2.9916248743652174e-06
1000,MATHEMATICALLY,2.9916248743652174e-06
1000,MATERIALLY,2.9916248743652174e-06
1000,MIGHTY,2.9916248743652174e-06
1000,MANAGED,2.9916248743652174e-06
1000,MANS,2.9916248743652174e-06
1000,MANOEUVRE,2.9916248743652174e-06
1000,MANNERS,2.9916248743652174e-06
1000,MANNERED,2.9916248743652174e-06
1000,MANKIND,2.9916248743652174e-06
1000,MANIPULATION,2.9916248743652174e-06
1000,MANAGEABLE,2.9916248743652174e-06
1000,MATCHES,2.9916248743652174e-06
1000,MAMMOTH,2.9916248743652174e-06
1000,MAMA,2.9916248743652174e-06
1000,MALNUTRITION,2.9916248743652174e-06
1000,MALFUNCTION,2.9916248743652174e-06
1000,MAKING,2.9916248743652174e-06
1000,MAKES,2.9916248743652174e-06
1000,MANUALLY,2.9916248743652174e-06
1000,MANUFACTORIES,2.9916248743652174e-06
1000,MANUFACTURE,2.9916248743652174e-06
1000,MAPLE,2.9916248743652174e-06
1000,MARBLES,2.9916248743652174e-06
1000,MARGARINE,2.9916248743652174e-06
1000,MARKED,2.9916248743652174e-06
1000,MARVEL,2.9916248743652174e-06
1000,MARVELLOUS,2.9916248743652174e-06
1000,MARVELOUS,2.9916248743652174e-06
1000,MASCULINE,2.9916248743652174e-06
1000,MASHED,2.9916248743652174e-06
1000,MASKS,2.9916248743652174e-06
1000,MASTERPIECE,2.9916248743652174e-06
1000,MAT,2.9916248743652174e-06
1000,MATADOR,2.9916248743652174e-06
1000,MATCHBOXES,2.9916248743652174e-06
1000,MIDDLE-AGED,2.9916248743652174e-06
1000,MILE,2.9916248743652174e-06
1000,MAID,2.9916248743652174e-06
1000,MOTHERS,2.9916248743652174e-06
1000,MOVING,2.9916248743652174e-06
1000,MOVED,2.9916248743652174e-06
1000,MOUSTACHE,2.9916248743652174e-06
1000,MOUNTAINS,2.9916248743652174e-06
1000,MOUNTAINOUS,2.9916248743652174e-06
1000,MOTORWAY,2.9916248743652174e-06
1000,MORTGAGED,2.9916248743652174e-06
1000,MONKEY-PUZZLE,2.9916248743652174e-06
1000,MORTAL,2.9916248743652174e-06
1000,MORSEL,2.9916248743652174e-06
1000,MORNINGS,2.9916248743652174e-06
1000,MOONLIGHT,2.9916248743652174e-06
1000,MONTHS,2.9916248743652174e-06
1000,MONOTONOUS,2.9916248743652174e-06
1000,MUCKED,2.9916248743652174e-06
1000,MUDDY,2.9916248743652174e-06
1000,MULTIPLICATION,2.9916248743652174e-06
1000,MURDERED,2.9916248743652174e-06
1000,MURMUR,2.9916248743652174e-06
1000,MURMURS,2.9916248743652174e-06
1000,MUSEUMS,2.9916248743652174e-06
1000,MUSLIN,2.9916248743652174e-06
1000,MUSTN'T,2.9916248743652174e-06
1000,MUTILATE,2.9916248743652174e-06
1000,MY_WAY,2.9916248743652174e-06
1000,MYSTERIOUSLY,2.9916248743652174e-06
1000,MYTHICAL,2.9916248743652174e-06
1000,NADIR,2.9916248743652174e-06
1000,NAGGING,2.9916248743652174e-06
1000,NAMED,2.9916248743652174e-06
1000,NAMELY,2.9916248743652174e-06
1000,MONOPOLY,2.9916248743652174e-06
1000,MONITRESSES,2.9916248743652174e-06
1000,MILES,2.9916248743652174e-06
1000,MINUTES,2.9916248743652174e-06
1000,MISLEADING,2.9916248743652174e-06
1000,MISERY,2.9916248743652174e-06
1000,MISERABLE,2.9916248743652174e-06
1000,MISCHIEVOUS,2.9916248743652174e-06
1000,MISCHIEF,2.9916248743652174e-06
1000,MISCELLANEOUS,2.9916248743652174e-06
1000,MINING,2.9916248743652174e-06
1000,MONITORS,2.9916248743652174e-06
1000,MINIATURIZED,2.9916248743652174e-06
1000,MINIATURE,2.9916248743652174e-06
1000,MILLIONS,2.9916248743652174e-06
1000,MILLIONAIRE,2.9916248743652174e-06
1000,MILLINERY,2.9916248743652174e-06
1000,MILLENNIUM,2.9916248743652174e-06
1000,MISSED,2.9916248743652174e-06
1000,MIST,2.9916248743652174e-06
1000,MISTAKEN,2.9916248743652174e-06
1000,MISTLETOE,2.9916248743652174e-06
1000,MISTRESS,2.9916248743652174e-06
1000,MOAN,2.9916248743652174e-06
1000,MOANING,2.9916248743652174e-06
1000,MOCCASINS,2.9916248743652174e-06
1000,MODEL-MAKING,2.9916248743652174e-06
1000,MODELLING,2.9916248743652174e-06
1000,MODIFIED,2.9916248743652174e-06
1000,MOISTURE,2.9916248743652174e-06
1000,MOLECULAR,2.9916248743652174e-06
1000,MOLECULES,2.9916248743652174e-06
1000,MOMENTOUS,2.9916248743652174e-06
1000,MONETARY,2.9916248743652174e-06
1000,MONITORING,2.9916248743652174e-06
1000,MAKE-UP,2.9916248743652174e-06
1000,MAGNIFICENT,2.9916248743652174e-06
1000,KALEIDOSCOPE,2.9916248743652174e-06
1000,LAUGHS,2.9916248743652174e-06
1000,LEARNT,2.9916248743652174e-06
1000,LEARNED,2.9916248743652174e-06
1000,LEAK,2.9916248743652174e-06
1000,LAZY,2.9916248743652174e-06
1000,LAVATORY,2.9916248743652174e-06
1000,LAVATORIES,2.9916248743652174e-06
1000,LAUGHING,2.9916248743652174e-06
1000,LAID,2.9916248743652174e-06
1000,LAUGHED,2.9916248743652174e-06
1000,LATEST,2.9916248743652174e-06
1000,LASTING,2.9916248743652174e-06
1000,LARGER,2.9916248743652174e-06
1000,LANTERN,2.9916248743652174e-06
1000,LAME,2.9916248743652174e-06
1000,LEAVES,2.9916248743652174e-06
1000,LEAVING,2.9916248743652174e-06
1000,LED,2.9916248743652174e-06
1000,LEEDS,2.9916248743652174e-06
1000,LEEWAY,2.9916248743652174e-06
1000,LEGGED,2.9916248743652174e-06
1000,LEISURE,2.9916248743652174e-06
1000,LEMONADE,2.9916248743652174e-06
1000,LENIENT,2.9916248743652174e-06
1000,LEONE,2.9916248743652174e-06
1000,LEOPARDS,2.9916248743652174e-06
1000,LESSONS,2.9916248743652174e-06
1000,LET-DOWN,2.9916248743652174e-06
1000,LETTING,2.9916248743652174e-06
1000,LEVELLED,2.9916248743652174e-06
1000,LEVELS,2.9916248743652174e-06
1000,LIABLE,2.9916248743652174e-06
1000,LAMB,2.9916248743652174e-06
1000,LADIES,2.9916248743652174e-06
1000,LIBRARIES,2.9916248743652174e-06
1000,KHAKI,2.9916248743652174e-06
1000,KINDLY,2.9916248743652174e-06
1000,KINDEST,2.9916248743652174e-06
1000,KINDERGARTEN,2.9916248743652174e-06
1000,KIND_MANNEREDLY,2.9916248743652174e-06
1000,KIMONO,2.9916248743652174e-06
1000,KILLED,2.9916248743652174e-06
1000,KETTLE,2.9916248743652174e-06
1000,LACE,2.9916248743652174e-06
1000,KERNEL,2.9916248743652174e-06
1000,KERB,2.9916248743652174e-06
1000,KEPT,2.9916248743652174e-06
1000,KEEPING,2.9916248743652174e-06
1000,KEEPER,2.9916248743652174e-06
1000,KEEN,2.9916248743652174e-06
1000,KINDNESS,2.9916248743652174e-06
1000,KINDS,2.9916248743652174e-06
1000,KITE,2.9916248743652174e-06
1000,KNEW,2.9916248743652174e-06
1000,KNICKERS,2.9916248743652174e-06
1000,KNICK-KNACKS,2.9916248743652174e-06
1000,KNIT,2.9916248743652174e-06
1000,KNITTING,2.9916248743652174e-06
1000,KNIVES,2.9916248743652174e-06
1000,KNOBBLY,2.9916248743652174e-06
1000,KNOCKED,2.9916248743652174e-06
1000,KNOT,2.9916248743652174e-06
1000,KNOWING,2.9916248743652174e-06
1000,KNOWLEDGEABLE,2.9916248743652174e-06
1000,LABELLED,2.9916248743652174e-06
1000,LABOUR,2.9916248743652174e-06
1000,LABYRINTH,2.9916248743652174e-06
1000,LIAISE,2.9916248743652174e-06
1000,LICENCE,2.9916248743652174e-06
1000,MAGICAL,2.9916248743652174e-06
1000,LOOKS,2.9916248743652174e-06
1000,LOTS_OF,2.9916248743652174e-06
1000,LOSSES,2.9916248743652174e-06
1000,LOSING,2.9916248743652174e-06
1000,LOSES,2.9916248743652174e-06
1000,LOSERS,2.9916248743652174e-06
1000,LOONY,2.9916248743652174e-06
1000,LOOKING,2.9916248743652174e-06
1000,LODGE,2.9916248743652174e-06
1000,LOOKED,2.9916248743652174e-06
1000,LONGER,2.9916248743652174e-06
1000,LONESOME,2.9916248743652174e-06
1000,LONELINESS,2.9916248743652174e-06
1000,LOLLIPOP,2.9916248743652174e-06
1000,LOGARITHM,2.9916248743652174e-06
1000,LOUD-MOUTH,2.9916248743652174e-06
1000,LOUVRE,2.9916248743652174e-06
1000,LOVABLE,2.9916248743652174e-06
1000,LOVED,2.9916248743652174e-06
1000,LOVING,2.9916248743652174e-06
1000,LOWEST,2.9916248743652174e-06
1000,LUCKILY,2.9916248743652174e-06
1000,LUMBER,2.9916248743652174e-06
1000,LUMP,2.9916248743652174e-06
1000,LUNAR,2.9916248743652174e-06
1000,LUNCH-HOUR,2.9916248743652174e-06
1000,LUNCHEON,2.9916248743652174e-06
1000,LYING,2.9916248743652174e-06
1000,MACHE,2.9916248743652174e-06
1000,MACHINERY,2.9916248743652174e-06
1000,MADAM,2.9916248743652174e-06
1000,MADE,2.9916248743652174e-06
1000,LODGMENT,2.9916248743652174e-06
1000,LODESTONE,2.9916248743652174e-06
1000,LICK,2.9916248743652174e-06
1000,LIKES,2.9916248743652174e-06
1000,LINES,2.9916248743652174e-06
1000,LINEN,2.9916248743652174e-06
1000,LIMP,2.9916248743652174e-06
1000,LIME,2.9916248743652174e-06
1000,LILY,2.9916248743652174e-06
1000,LILIES,2.9916248743652174e-06
1000,LIKED,2.9916248743652174e-06
1000,LOCKED,2.9916248743652174e-06
1000,LIGHTS,2.9916248743652174e-06
1000,LIGHTER,2.9916248743652174e-06
1000,LIFELIKE,2.9916248743652174e-06
1000,LIEUTENANT,2.9916248743652174e-06
1000,LIEU,2.9916248743652174e-06
1000,LIES,2.9916248743652174e-06
1000,LINING,2.9916248743652174e-06
1000,LINOLEUM,2.9916248743652174e-06
1000,LIQUEFIED,2.9916248743652174e-06
1000,LIQUEFY,2.9916248743652174e-06
1000,LIQUOR,2.9916248743652174e-06
1000,LISTENED,2.9916248743652174e-06
1000,LISTINGS,2.9916248743652174e-06
1000,LISTS,2.9916248743652174e-06
1000,LIVED,2.9916248743652174e-06
1000,LIVELIHOOD,2.9916248743652174e-06
1000,LIVELY,2.9916248743652174e-06
1000,LIVES,2.9916248743652174e-06
1000,LOADS,2.9916248743652174e-06
1000,LOAF,2.9916248743652174e-06
1000,LOANED,2.9916248743652174e-06
1000,LOANS,2.9916248743652174e-06
1000,LOCALLY,2.9916248743652174e-06
1000,NAMES,2.9916248743652174e-06
1000,NAP,2.9916248743652174e-06
1000,NAPHTHA,2.9916248743652174e-06
1000,PAVILION,2.9916248743652174e-06
1000,PEAR,2.9916248743652174e-06
1000,PEACHES,2.9916248743652174e-06
1000,PEACH,2.9916248743652174e-06
1000,PAYING,2.9916248743652174e-06
1000,PAYABLE,2.9916248743652174e-06
1000,PAW,2.9916248743652174e-06
1000,PAVEMENT,2.9916248743652174e-06
1000,PASSED,2.9916248743652174e-06
1000,PATTERNS,2.9916248743652174e-06
1000,PATRONAGE,2.9916248743652174e-06
1000,PATIENTS,2.9916248743652174e-06
1000,PATERNITY,2.9916248743652174e-06
1000,PASTURE,2.9916248743652174e-06
1000,PASTIME,2.9916248743652174e-06
1000,PEAS,2.9916248743652174e-06
1000,PECULIAR,2.9916248743652174e-06
1000,PEDALS,2.9916248743652174e-06
1000,PEDANTIC,2.9916248743652174e-06
1000,PEDANTRY,2.9916248743652174e-06
1000,PEEP,2.9916248743652174e-06
1000,PENANCE,2.9916248743652174e-06
1000,PENCILLED,2.9916248743652174e-06
1000,PENDULUM,2.9916248743652174e-06
1000,PENGUINS,2.9916248743652174e-06
1000,PENICILLIN,2.9916248743652174e-06
1000,PENINSULA,2.9916248743652174e-06
1000,PENITENTIARY,2.9916248743652174e-06
1000,PENNY,2.9916248743652174e-06
1000,PEOPLE'S,2.9916248743652174e-06
1000,PER_CENT,2.9916248743652174e-06
1000,PERCH,2.9916248743652174e-06
1000,PASTE,2.9916248743652174e-06
1000,PASS_CARD,2.9916248743652174e-06
1000,PERFUME,2.9916248743652174e-06
1000,PANTRY,2.9916248743652174e-06
1000,PARALLEL,2.9916248743652174e-06
1000,PARAGRAPH,2.9916248743652174e-06
1000,PARAFFIN,2.9916248743652174e-06
1000,PAPIER-MACHE,2.9916248743652174e-06
1000,PAPER_BOATS,2.9916248743652174e-06
1000,PAPA,2.9916248743652174e-06
1000,PANTOMIME,2.9916248743652174e-06
1000,PARTNERS,2.9916248743652174e-06
1000,PAMPHLETS,2.9916248743652174e-06
1000,PAMPHLET,2.9916248743652174e-06
1000,PAINTED,2.9916248743652174e-06
1000,PAINSTAKING,2.9916248743652174e-06
1000,PAIL,2.9916248743652174e-06
1000,PAID,2.9916248743652174e-06
1000,PARALYSED,2.9916248743652174e-06
1000,PARALYSIS,2.9916248743652174e-06
1000,PARAMETERS,2.9916248743652174e-06
1000,PARAPHERNALIA,2.9916248743652174e-06
1000,PARASITIC,2.9916248743652174e-06
1000,PARCEL,2.9916248743652174e-06
1000,PARDON,2.9916248743652174e-06
1000,PARENTHESIS,2.9916248743652174e-06
1000,PARENTS,2.9916248743652174e-06
1000,PARLOUR,2.9916248743652174e-06
1000,PART-TIME,2.9916248743652174e-06
1000,PARTIAL_ECLIPSE,2.9916248743652174e-06
1000,PARTICIPLE,2.9916248743652174e-06
1000,PARTICLES,2.9916248743652174e-06
1000,PARTIES,2.9916248743652174e-06
1000,PARTITION,2.9916248743652174e-06
1000,PARTITIONED,2.9916248743652174e-06
1000,PERFORATION,2.9916248743652174e-06
1000,PERIODS,2.9916248743652174e-06
1000,NASTY-TEMPERED,2.9916248743652174e-06
1000,PIVOTING,2.9916248743652174e-06
1000,PLANK,2.9916248743652174e-06
1000,PLANETS,2.9916248743652174e-06
1000,PLANETARIUM,2.9916248743652174e-06
1000,PLAGIARISM,2.9916248743652174e-06
1000,PLACES,2.9916248743652174e-06
1000,PLACED,2.9916248743652174e-06
1000,PITY,2.9916248743652174e-06
1000,PILOT'S,2.9916248743652174e-06
1000,PITTSBURGH,2.9916248743652174e-06
1000,PITIFUL,2.9916248743652174e-06
1000,PITIED,2.9916248743652174e-06
1000,PIONEERED,2.9916248743652174e-06
1000,PINNED,2.9916248743652174e-06
1000,PINNACLE,2.9916248743652174e-06
1000,PLANNED,2.9916248743652174e-06
1000,PLANTED,2.9916248743652174e-06
1000,PLAQUE,2.9916248743652174e-06
1000,PLASTICINE,2.9916248743652174e-06
1000,PLASTICS,2.9916248743652174e-06
1000,PLAYED,2.9916248743652174e-06
1000,PLAYGROUND,2.9916248743652174e-06
1000,PLAYGROUNDS,2.9916248743652174e-06
1000,PLAYING,2.9916248743652174e-06
1000,PLAYING-FIELD,2.9916248743652174e-06
1000,PLAYING-FIELDS,2.9916248743652174e-06
1000,PLAYS,2.9916248743652174e-06
1000,PLAYTIME,2.9916248743652174e-06
1000,PLAYTIMES,2.9916248743652174e-06
1000,PLAYWRIGHT,2.9916248743652174e-06
1000,PLEASING,2.9916248743652174e-06
1000,PLEBEIAN,2.9916248743652174e-06
1000,PINCHED,2.9916248743652174e-06
1000,PIGGYBACK,2.9916248743652174e-06
1000,PERIPHERAL,2.9916248743652174e-06
1000,PERSEVERED,2.9916248743652174e-06
1000,PERTAINING,2.9916248743652174e-06
1000,PERSUASION,2.9916248743652174e-06
1000,PERSUADED,2.9916248743652174e-06
1000,PERSPIRATION,2.9916248743652174e-06
1000,PERSONS,2.9916248743652174e-06
1000,PERSONALTY,2.9916248743652174e-06
1000,PERSEVERANCE,2.9916248743652174e-06
1000,PIGEON,2.9916248743652174e-06
1000,PERPETUAL,2.9916248743652174e-06
1000,PERNICKETY,2.9916248743652174e-06
1000,PERMISSIBLE,2.9916248743652174e-06
1000,PERMANENTLY,2.9916248743652174e-06
1000,PERISHING,2.9916248743652174e-06
1000,PERIPHERY,2.9916248743652174e-06
1000,PERVADED,2.9916248743652174e-06
1000,PHARAOHS,2.9916248743652174e-06
1000,PHENOMENAL,2.9916248743652174e-06
1000,PHILIPPINES,2.9916248743652174e-06
1000,PHILOLOGY,2.9916248743652174e-06
1000,PHONED,2.9916248743652174e-06
1000,PICKED,2.9916248743652174e-06
1000,PICKEREL,2.9916248743652174e-06
1000,PICKING,2.9916248743652174e-06
1000,PICKLE,2.9916248743652174e-06
1000,PICNIC,2.9916248743652174e-06
1000,PICNICKING,2.9916248743652174e-06
1000,PICTURES,2.9916248743652174e-06
1000,PICTURESQUE,2.9916248743652174e-06
1000,PIECES,2.9916248743652174e-06
1000,PIERCE,2.9916248743652174e-06
1000,PIERCING,2.9916248743652174e-06
1000,PAGES,2.9916248743652174e-06
1000,PACKING,2.9916248743652174e-06
1000,OYSTER,2.9916248743652174e-06
1000,NOBBLED,2.9916248743652174e-06
1000,NONSENSE,2.9916248743652174e-06
1000,NONPROFESSIONAL,2.9916248743652174e-06
1000,NONEXISTENT,2.9916248743652174e-06
1000,NOISY,2.9916248743652174e-06
1000,NOCTURNAL,2.9916248743652174e-06
1000,NOBLE,2.9916248743652174e-06
1000,NO-ONE,2.9916248743652174e-06
1000,NIECE,2.9916248743652174e-06
1000,NINTH,2.9916248743652174e-06
1000,NINETYNINTH,2.9916248743652174e-06
1000,NINETY,2.9916248743652174e-06
1000,NINETIETH,2.9916248743652174e-06
1000,NINETEEN,2.9916248743652174e-06
1000,NIGHTCLUB,2.9916248743652174e-06
1000,NOTABLE,2.9916248743652174e-06
1000,NOTEBOOKS,2.9916248743652174e-06
1000,NOTED,2.9916248743652174e-06
1000,NOTES,2.9916248743652174e-06
1000,NOTICEABLE,2.9916248743652174e-06
1000,NOTICED,2.9916248743652174e-06
1000,NOTIFY,2.9916248743652174e-06
1000,NOTWITHSTANDING,2.9916248743652174e-06
1000,NOUGHTS,2.9916248743652174e-06
1000,NOURISH,2.9916248743652174e-06
1000,NOURISHING,2.9916248743652174e-06
1000,NOVELISTS,2.9916248743652174e-06
1000,NOWADAYS,2.9916248743652174e-06
1000,NUISANCE,2.9916248743652174e-06
1000,NUISANCES,2.9916248743652174e-06
1000,NUMBERS,2.9916248743652174e-06
1000,NURSERY,2.9916248743652174e-06
1000,NIGGARDLY,2.9916248743652174e-06
1000,NICKNAMED,2.9916248743652174e-06
1000,OWNS,2.9916248743652174e-06
1000,NEED_NOT,2.9916248743652174e-06
1000,NEGLIGENT,2.9916248743652174e-06
1000,NEGLECT,2.9916248743652174e-06
1000,NEGATIVELY,2.9916248743652174e-06
1000,NEEDS,2.9916248743652174e-06
1000,NEEDLEWORK,2.9916248743652174e-06
1000,NEEDED,2.9916248743652174e-06
1000,NECKLACES,2.9916248743652174e-06
1000,NICKNAME,2.9916248743652174e-06
1000,NECESSITATES,2.9916248743652174e-06
1000,NEAREST,2.9916248743652174e-06
1000,NAVY,2.9916248743652174e-06
1000,NAVIGATING,2.9916248743652174e-06
1000,NAUGHTY,2.9916248743652174e-06
1000,NATIONALLY,2.9916248743652174e-06
1000,NEGLIGIBLE,2.9916248743652174e-06
1000,NEGOTIATIONS,2.9916248743652174e-06
1000,NEGRO,2.9916248743652174e-06
1000,NEIGHBOUR,2.9916248743652174e-06
1000,NEIGHBOURHOOD,2.9916248743652174e-06
1000,NEIGHBOURS,2.9916248743652174e-06
1000,NEPHEW,2.9916248743652174e-06
1000,NERVES,2.9916248743652174e-06
1000,NEST-BOXES,2.9916248743652174e-06
1000,NETBALL,2.9916248743652174e-06
1000,NETTLES,2.9916248743652174e-06
1000,NETWORKS,2.9916248743652174e-06
1000,NEWCOMER,2.9916248743652174e-06
1000,NIAGARA,2.9916248743652174e-06
1000,NICE-LOOKING,2.9916248743652174e-06
1000,NICELY,2.9916248743652174e-06
1000,NICKEL,2.9916248743652174e-06
1000,OATS,2.9916248743652174e-06
1000,OBBLIGATO,2.9916248743652174e-06
1000,OBDURATE,2.9916248743652174e-06
1000,ORATORIO,2.9916248743652174e-06
1000,ORDINARILY,2.9916248743652174e-06
1000,ORDERS,2.9916248743652174e-06
1000,ORDERED,2.9916248743652174e-06
1000,ORCHESTRA,2.9916248743652174e-06
1000,ORCHARD,2.9916248743652174e-06
1000,ORBITING,2.9916248743652174e-06
1000,OPTICIAN,2.9916248743652174e-06
1000,OBEDIENT,2.9916248743652174e-06
1000,OPPRESSOR,2.9916248743652174e-06
1000,OPPORTUNITIES,2.9916248743652174e-06
1000,OPPONENTS,2.9916248743652174e-06
1000,OPERATORS,2.9916248743652174e-06
1000,OPERATIONS,2.9916248743652174e-06
1000,OPENED,2.9916248743652174e-06
